"","address","bedroom","bathroom","carspace","soldprice","yearsold","latitude","longitude","distance_to_train_station.km.","distance_class"
"191","13/39-47 Wellington Rd Granville 2142",3,2,2,355000,2011-05-25,-33.8647576160099,151.0245913691,3.76428945963307,"(3.75,4]"
"192","3/37-41 Elizabeth Street Granville 2142",2,1,1,330000,2011-05-01,-33.837639854214,151.007283744871,0.71059111504801,"(0.5,0.75]"
"193","3/37 Elizabeth Street Granville 2142",2,1,1,530000,2011-05-01,-33.837639854214,151.007283744871,0.71059111504801,"(0.5,0.75]"
"194","9/143-145 Blaxcell Street Granville 2142",2,1,1,342000,2011-03-17,-33.8450683159032,151.01027390501,1.39711246145855,"(1.25,1.5]"
"195","4/149 Blaxcell Street Granville 2142",3,1,2,417000,2011-03-10,-33.845268391932,151.01016393444,1.42042066811648,"(1.25,1.5]"
"196","4/149 Blaxcell Street Granville 2142",3,1,2,413500,2011-03-10,-33.845268391932,151.01016393444,1.42042066811648,"(1.25,1.5]"
"197","10/143-145 Blaxcell Street Granville 2142",2,1,1,333000,2010-12-14,-33.8450683159032,151.01027390501,1.39711246145855,"(1.25,1.5]"
"198","1 143 Blaxcell Street Granville 2142",4,2,2,420000,2010-11-23,-33.8450683159032,151.01027390501,1.39711246145855,"(1.25,1.5]"
"199","4/92 Clyde Street Granville 2142",3,2,2,380000,2010-11-01,-33.8422258029888,151.013233387383,1.07759128540409,"(1,1.25]"
"200","3/317 BLAXCELL STREET Granville 2142",2,2,1,325000,2010-10-20,-33.8362766170816,151.011665488477,0.410446306369,"(0.25,0.5]"
"201","6 124 RAILWAY STREET Granville 2142",2,1,1,353000,2010-10-15,-33.8260890468145,150.996451057026,1.61020647995469,"(1.5,1.75]"
"202","4/104-110 Elizabeth Street Granville 2142",3,2,1,370000,2010-10-06,-33.8375569991011,151.001992333216,1.07741268283089,"(1,1.25]"
"203","14/335 Blaxcell Granville 2142",3,1,1,379950,2010-10-01,-33.8560227508918,151.008054963782,2.63279689645462,"(2.5,3]"
"204","2/335 Blaxcell Street Granville 2142",3,2,1,303000,2010-09-30,-33.8362561696378,151.011013607965,0.41709773619893,"(0.25,0.5]"
"205","2 39-47 Wellington Road Granville 2142",2,2,1,298000,2010-09-11,-33.8644549992098,151.023498272656,3.70199364586243,"(3.5,3.75]"
"206","2/39-47 Wellington Road Granville 2142",2,2,1,298000,2010-09-11,-33.8647576160099,151.0245913691,3.76428945963307,"(3.75,4]"
"207","2/39-47 Wellington Rd Granville 2142",2,2,1,298000,2010-09-11,-33.8647576160099,151.0245913691,3.76428945963307,"(3.75,4]"
"208","14 39 Wellington Road Granville 2142",3,2,2,350000,2010-09-03,-33.8647576160099,151.0245913691,3.76428945963307,"(3.75,4]"
"209","14/39 Wellington Road Granville 2142",3,2,2,350000,2010-09-03,-33.8647576160099,151.0245913691,3.76428945963307,"(3.75,4]"
"210","14/39 Wellington Rd Granville 2142",3,2,2,350000,2010-09-03,-33.8647576160099,151.0245913691,3.76428945963307,"(3.75,4]"
"211","6/124 Railway Street Granville 2142",2,1,1,353000,2010-09-01,-33.8260890468145,150.996451057026,1.61020647995469,"(1.5,1.75]"
"212","1/17-19 Brussels Street Granville 2142",3,2,2,4e+05,2010-08-30,-33.8517178892399,151.013201033237,2.13108886232208,"(2,2.25]"
"213","3/124 RAILWAY STREET Granville 2142",2,2,1,369000,2010-08-23,-33.8260890468145,150.996451057026,1.61020647995469,"(1.5,1.75]"
"214","3/124 RAILWAY STREET Granville 2142",2,2,1,369000,2010-08-23,-33.8260890468145,150.996451057026,1.61020647995469,"(1.5,1.75]"
"215","8/67 Brunswick Street Granville 2142",3,2,1,398500,2010-08-09,-33.8398255611955,151.003590259237,1.11877266589726,"(1,1.25]"
"216","9/335-339 Blaxcell Street Granville 2142",3,2,2,356000,2010-06-10,-33.8560227508918,151.008054963782,2.63279689645462,"(2.5,3]"
"217","3/166 The Trongate Granville 2142",3,2,2,380000,2010-06-08,-33.8451853691811,151.01104260935,1.40379079352384,"(1.25,1.5]"
"218","3/1 Brussels Street Granville 2142",4,2,2,425000,2010-05-22,-33.8519262214433,151.014677254024,2.16557896325848,"(2,2.25]"
"219","9/26 Elizabeth Stret Granville 2142",3,2,2,395000,2010-04-27,-33.83821414031,151.007874082312,0.732207783982489,"(0.5,0.75]"
"220","9/26 Elizabeth Street Granville 2142",3,2,2,395000,2010-04-27,-33.83821414031,151.007874082312,0.732207783982489,"(0.5,0.75]"
"221","5/162 William Street Granville 2142",3,2,2,368000,2010-04-16,-33.8349576032883,151.001456645784,1.00963267768776,"(1,1.25]"
"222","3/59-61 Lavinia Street Granville 2142",2,2,1,307000,2010-03-09,-33.8484638667891,151.003853953911,1.91987054386977,"(1.75,2]"
"223","9/59-61 Lavinia Street Granville 2142",3,2,3,331000,2010-02-02,-33.8484638667891,151.003853953911,1.91987054386977,"(1.75,2]"
"224","5/104 Elizabeth Street Granville 2142",3,3,2,380000,2010-01-07,-33.8375569991011,151.001992333216,1.07741268283089,"(1,1.25]"
"225","5/104-110 Elizabeth Street Granville 2142",3,3,2,380000,2010-01-07,-33.8375569991011,151.001992333216,1.07741268283089,"(1,1.25]"
"226","10/104-110 Elizabeth Street Granville 2142",3,3,2,381500,2010-01-04,-33.8375569991011,151.001992333216,1.07741268283089,"(1,1.25]"
"227","1/104-110 Elizabeth Granville 2142",4,4,4,536000,2010-01-01,-33.8375569991011,151.001992333216,1.07741268283089,"(1,1.25]"
"228","5/50 William Street Granville 2142",2,1,1,428000,2009-12-01,-33.8366590039044,151.012361334177,0.45307986812301,"(0.25,0.5]"
"229","5/9 Gray St Granville 2142",2,1,2,335000,2009-11-18,-33.8295241183739,151.01431314415,0.403725692797222,"(0.25,0.5]"
"230","8/36-40 Louis Street Granville 2142",3,2,2,415000,2009-09-14,-33.8414133451141,151.007106132343,1.08042446755808,"(1,1.25]"
"231","11/36-40 Louis Street Granville 2142",3,2,2,409000,2009-09-04,-33.8414133451141,151.007106132343,1.08042446755808,"(1,1.25]"
"232","1/151 Blaxcell Street Granville 2142",3,2,2,320000,2009-08-01,-33.845508533458,151.010116409049,1.44748712720696,"(1.25,1.5]"
"233","16/39 Wellington Road Granville 2142",3,2,2,305000,2009-06-30,-33.8647576160099,151.0245913691,3.76428945963307,"(3.75,4]"
"234","7/34-38 Elizabeth Street Granville 2142",3,2,1,368000,2009-06-20,-33.8383173215381,151.007460938304,0.762381075750378,"(0.75,1]"
"235","9/54 William Street Granville 2142",2,1,1,350000,2009-06-01,-33.8365131587891,151.011875602888,0.435762686363722,"(0.25,0.5]"
"236","5/17-19 Brussels street Granville 2142",3,2,1,345000,2009-05-04,-33.8517178892399,151.013201033237,2.13108886232208,"(2,2.25]"
"237","5/40 Elizabeth Street Granville 2142",3,1,2,367000,2009-05-01,-33.8382643898196,151.007082495376,0.777404683972067,"(0.75,1]"
"238","5/39 Wellington Road Granville 2142",2,2,1,260000,2009-02-06,-33.8647576160099,151.0245913691,3.76428945963307,"(3.75,4]"
"239","5/39 Wellington Rd Granville 2142",2,2,NA,250000,2009-02-06,-33.8647576160099,151.0245913691,3.76428945963307,"(3.75,4]"
"240","9/162 William Street Granville 2142",3,2,2,335000,2009-02-01,-33.8349576032883,151.001456645784,1.00963267768776,"(1,1.25]"
"241","8/54 William Street Granville 2142",2,1,1,265000,2009-02-01,-33.8365131587891,151.011875602888,0.435762686363722,"(0.25,0.5]"
"242","7/9 Gray Street Granville 2142",3,2,2,390000,2009-02-01,-33.8295241183739,151.01431314415,0.403725692797222,"(0.25,0.5]"
"243","1/162 William Street Granville 2142",2,2,2,280000,2009-01-01,-33.8349576032883,151.001456645784,1.00963267768776,"(1,1.25]"
"244","3/34-38 Elizabeth Street Granville 2142",3,2,2,360000,2008-12-29,-33.8383173215381,151.007460938304,0.762381075750378,"(0.75,1]"
"245","11 Tottenham Street Granville 2142",1,1,1,610000,2008-12-01,-33.8256169780277,151.006818297788,0.91316510399778,"(0.75,1]"
"246","6/104 Elizabeth Street Granville 2142",3,2,2,350000,2008-12-01,-33.8375569991011,151.001992333216,1.07741268283089,"(1,1.25]"
"247","4/335-339 Blaxcell Street Granville 2142",3,2,NA,289000,2008-11-11,-33.8560227508918,151.008054963782,2.63279689645462,"(2.5,3]"
"248","11/104 Elizabeth Street Granville 2142",3,1,NA,341000,2008-11-01,-33.8375569991011,151.001992333216,1.07741268283089,"(1,1.25]"
"249","1/92-94 Clyde Street Granville 2142",3,2,1,360000,2008-07-31,-33.8422258029888,151.013233387383,1.07759128540409,"(1,1.25]"
"250","9/22 Blaxcell Street Granville 2142",3,2,1,335000,2008-07-01,-33.8374040293681,151.010870612697,0.544883220667836,"(0.5,0.75]"
"251","26 Elizabeth Street Granville 2142",3,1,2,345000,2008-06-10,-33.8384233945228,151.007946418136,0.748817448614184,"(0.5,0.75]"
"252","39-45 Wellington Road Granville 2142",2,2,1,250000,2008-06-01,-33.8646512915681,151.023574308969,3.72494282713845,"(3.5,3.75]"
"253","3/28 Inkerman Street Granville 2142",3,2,2,425000,2008-03-01,-33.8254379405759,151.000685091596,1.31546664698383,"(1.25,1.5]"
"254","2/104 Elizabeth Street Granville 2142",3,2,2,330000,2007-12-01,-33.8375569991011,151.001992333216,1.07741268283089,"(1,1.25]"
"255","6/50 William Street Granville 2142",2,1,1,247000,2007-08-01,-33.8366590039044,151.012361334177,0.45307986812301,"(0.25,0.5]"
"256","7/65 Meehan Street Granville 2142",2,1,1,276000,2007-07-01,-33.8262607920106,150.998617946635,1.42454630255079,"(1.25,1.5]"
"257","4/26 Elizabeth Street Granville 2142",3,3,2,349000,2007-07-01,-33.8383679482333,151.008097795308,0.736523134147603,"(0.5,0.75]"
"258","8/335 Blaxcell Street Granville 2142",3,2,1,360000,2007-07-01,-33.8367259334013,151.010898189159,0.47046082405146,"(0.25,0.5]"
"259","4/113 Blaxcell Street Granville 2142",3,2,2,1700000,2007-06-01,-33.8432989380524,151.010566433431,1.19835390232308,"(1,1.25]"
"260","4/162 William Street Granville 2142",3,2,2,7e+05,2007-05-01,-33.8349576032883,151.001456645784,1.00963267768776,"(1,1.25]"
"261","4/18 The Trongate Granville 2142",2,1,2,225000,2007-05-01,-33.8372765825304,151.012678421574,0.524360739167702,"(0.5,0.75]"
"262","3/23 John Street Granville 2142",4,2,2,785000,2007-05-01,-33.8391162845488,151.008751835212,0.785109472542868,"(0.75,1]"
"263","7/104 Elizabeth Street Granville 2142",4,4,1,405000,2007-05-01,-33.8375569991011,151.001992333216,1.07741268283089,"(1,1.25]"
"264","4/2-4 Markey Street Granville 2142",3,2,2,310000,2007-03-03,-33.8562151155696,151.006656527057,2.67484281657397,"(2.5,3]"
"265","15/104 Elizabeth Street Granville 2142",2,2,2,350000,2007-03-01,-33.8375569991011,151.001992333216,1.07741268283089,"(1,1.25]"
"266","2/54 William Street Granville 2142",3,1,1,230000,2007-01-01,-33.8365131587891,151.011875602888,0.435762686363722,"(0.25,0.5]"
"267","9/335-339 Blaxcell Street Granville 2142",3,2,2,360000,2006-11-01,-33.8560227508918,151.008054963782,2.63279689645462,"(2.5,3]"
"268","4/335-339 Blaxcell Street Granville 2142",3,2,1,395000,2006-08-01,-33.8560227508918,151.008054963782,2.63279689645462,"(2.5,3]"
"269","6/36 Louis Street Granville 2142",3,2,2,385000,2006-07-01,-33.8414133451141,151.007106132343,1.08042446755808,"(1,1.25]"
"270","11 Kemp Street Granville 2142",2,1,2,360000,2006-07-01,-33.8304093311682,151.014162186074,0.31534943872428,"(0.25,0.5]"
"271","2/36 Louis Street Granville 2142",3,NA,NA,396500,2006-03-01,-33.8414133451141,151.007106132343,1.08042446755808,"(1,1.25]"
"272","138 Railway Street Granville 2142",2,1,1,485000,2006-03-01,-33.8253298978439,150.995750665197,1.70671501773757,"(1.5,1.75]"
"273","12/54 William Street Granville 2142",3,1,1,275000,2006-03-01,-33.8365131587891,151.011875602888,0.435762686363722,"(0.25,0.5]"
"274","10/335-339 Blaxcell Street Granville 2142",3,2,2,650000,2005-12-22,-33.8560227508918,151.008054963782,2.63279689645462,"(2.5,3]"
"275","3/10 Marsden Street Granville 2142",2,1,1,425000,2005-11-01,-33.8266404503149,150.999671635683,1.31901630496456,"(1.25,1.5]"
"276","6/92 Clyde Street Granville 2142",3,1,1,348000,2005-11-01,-33.8422258029888,151.013233387383,1.07759128540409,"(1,1.25]"
"277","7/17 Wallace Street Granville 2142",3,2,2,320000,2005-11-01,-33.8301307167067,151.002083360684,0.957312828382723,"(0.75,1]"
"278","5/9 Gray Street Granville 2142",2,1,2,530000,2005-09-01,-33.8295241183739,151.01431314415,0.403725692797222,"(0.25,0.5]"
"279","1/124 Railway Street Granville 2142",2,1,1,510000,2005-09-01,-33.8260890468145,150.996451057026,1.61020647995469,"(1.5,1.75]"
"280","4/170 The Trongate Granville 2142",3,2,2,330000,2005-06-01,-33.8453781529541,151.010936745913,1.42585075775316,"(1.25,1.5]"
"281","3/143 Blaxcell Street Granville 2142",3,2,2,382500,2005-05-01,-33.8450683159032,151.01027390501,1.39711246145855,"(1.25,1.5]"
"282","2/149 Blaxcell Street Granville 2142",3,1,1,330000,2005-04-01,-33.845268391932,151.01016393444,1.42042066811648,"(1.25,1.5]"
"283","7/23 John Street Granville 2142",3,2,2,377000,2004-12-01,-33.8391162845488,151.008751835212,0.785109472542868,"(0.75,1]"
"284","1/166 The Trongate Granville 2142",3,NA,NA,353000,2004-12-01,-33.8451853691811,151.01104260935,1.40379079352384,"(1.25,1.5]"
"285","6/166 The Trongate Granville 2142",3,NA,NA,395000,2004-09-01,-33.8451853691811,151.01104260935,1.40379079352384,"(1.25,1.5]"
"286","2/124 Railway Street Granville 2142",2,1,1,385000,2004-09-01,-33.8260890468145,150.996451057026,1.61020647995469,"(1.5,1.75]"
"287","8/143 Blaxcell Street Granville 2142",2,1,1,320000,2004-09-01,-33.8450683159032,151.01027390501,1.39711246145855,"(1.25,1.5]"
"288","3/50 William Street Granville 2142",2,NA,NA,280000,2004-08-01,-33.8366590039044,151.012361334177,0.45307986812301,"(0.25,0.5]"
"289","6/143 Blaxcell Street Granville 2142",3,NA,NA,338000,2004-08-01,-33.8450683159032,151.01027390501,1.39711246145855,"(1.25,1.5]"
"290","8/23 John Street Granville 2142",3,NA,NA,375000,2004-07-01,-33.8391162845488,151.008751835212,0.785109472542868,"(0.75,1]"
"291","5/143 Blaxcell Street Granville 2142",3,NA,NA,385000,2004-06-01,-33.8450683159032,151.01027390501,1.39711246145855,"(1.25,1.5]"
"292","8/162 William Street Granville 2142",3,2,2,658000,2004-06-01,-33.8349576032883,151.001456645784,1.00963267768776,"(1,1.25]"
"293","3/162 William Street Granville 2142",3,2,1,390000,2004-05-01,-33.8349576032883,151.001456645784,1.00963267768776,"(1,1.25]"
"294","106 Elizabeth Street Granville 2142",3,2,2,450000,2004-05-01,-33.8375569991011,151.001992333216,1.07741268283089,"(1,1.25]"
"295","108 Elizabeth Street Granville 2142",3,2,2,450000,2004-05-01,-33.8375569991011,151.001992333216,1.07741268283089,"(1,1.25]"
"296","9/17 Wallace Street Granville 2142",3,2,2,388000,2004-05-01,-33.8301307167067,151.002083360684,0.957312828382723,"(0.75,1]"
"297","6/48 Pegler Avenue Granville 2142",3,2,1,380000,2003-09-01,-33.8543410477482,151.008940344215,2.43667921982962,"(2.25,2.5]"
"298","337 Blaxcell Street Granville 2142",3,2,1,550000,2003-08-01,-33.8387993079909,151.011100136573,0.695101905112564,"(0.5,0.75]"
"299","339 Blaxcell Street Granville 2142",3,2,1,890000,2003-08-01,-33.8387993079909,151.011100136573,0.695101905112564,"(0.5,0.75]"
"300","2/317 BLAXCELL Street Granville 2142",3,2,1,365000,2003-08-01,-33.8362561696378,151.011013607965,0.41709773619893,"(0.25,0.5]"
"301","5/317 Blaxcell Street Granville 2142",3,1,1,365000,2003-07-01,-33.8362766170816,151.011665488477,0.410446306369,"(0.25,0.5]"
"302","1/317 Blaxcell Street Granville 2142",3,2,2,370000,2003-07-01,-33.8362766170816,151.011665488477,0.410446306369,"(0.25,0.5]"
"303","6/27 John Street Granville 2142",3,1,1,391000,2003-06-01,-33.8390696811672,151.008429048121,0.792285885509715,"(0.75,1]"
"304","6/317 Blaxcell Street Granville 2142",3,2,1,560000,2003-06-01,-33.8366794976577,151.010380522818,0.47818046005274,"(0.25,0.5]"
"305","8/63-65 Victoria Street Granville 2142",4,3,2,298500,2002-10-25,-33.8278436306062,151.008964567915,0.599277824058061,"(0.5,0.75]"
"306","317 Blaxcell Street Granville 2142",2,2,1,7e+05,2002-06-01,-33.8387993079909,151.011100136573,0.695101905112564,"(0.5,0.75]"
"307","5/104-110 Elizabeth Street Granville 2142",3,3,2,259000,2002-06-01,-33.8375569991011,151.001992333216,1.07741268283089,"(1,1.25]"
"308","6/149 Blaxcell Street Granville 2142",2,1,2,520000,2002-04-01,-33.845268391932,151.01016393444,1.42042066811648,"(1.25,1.5]"
