"","address","bedroom","bathroom","carspace","soldprice","yearsold","latitude","longitude","distance_to_train_station.km.","distance_class"
"573","10/277 Park Road Auburn 2144",3,1,1,311000,2009-05-27,-33.8706394489252,151.025656876632,2.50021326241141,"(2.5,3]"
"574","4/38 ST JOHNS ROAD Auburn 2144",3,2,2,395000,2009-05-21,-33.8713482645673,151.019380675172,2.784051224968,"(2.5,3]"
"575","5/23 Elsham Road Auburn 2144",3,1,1,615000,2009-05-01,-33.8604346913567,151.034795749483,1.28491186134776,"(1.25,1.5]"
"576","2/4 Cockthorpe Road Auburn 2144",4,2,1,415000,2009-04-01,-33.8585399202344,151.036536335496,1.11391548610351,"(1,1.25]"
"577","7/61 Station Road Auburn 2144",3,2,2,410000,2009-03-28,-33.846225228089,151.038006605132,0.564189874343718,"(0.5,0.75]"
"578","7/21 Hargrave Road Auburn 2144",3,1,2,3e+05,2009-03-01,-33.8600562903378,151.032106751125,1.23296332852798,"(1,1.25]"
"579","7/27-29 Hargrave Road Auburn 2144",4,2,2,412000,2009-02-26,-33.8604194362929,151.032031984549,1.27373600200917,"(1.25,1.5]"
"580","5/45 Marion Street Auburn 2144",3,2,2,425000,2009-02-01,-33.856482749738,151.033953284395,0.838648007577693,"(0.75,1]"
"581","2/24 Norval Street Auburn 2144",4,2,1,385000,2009-02-01,-33.8599075115565,151.034442368445,1.2225618752164,"(1,1.25]"
"582","5/128 Auburn Road Auburn 2144",3,1,1,73000,2009-02-01,-33.858837310159,151.031968030628,1.09846839914172,"(1,1.25]"
"583","11/58 Helena Street Auburn 2144",3,1,1,370000,2009-02-01,-33.8579273288408,151.030857847552,1.01155917592596,"(1,1.25]"
"584","2/42 Norval Street Auburn 2144",2,1,1,3e+05,2009-02-01,-33.8594713173152,151.030523828711,1.18617922827301,"(1,1.25]"
"585","9/1 Elsham Road Auburn 2144",2,1,NA,680000,2009-01-01,-33.8583001139845,151.035225657297,1.05737298138636,"(1,1.25]"
"586","1/8 - 10 Edgar Street Auburn 2144",4,2,2,387500,2008-12-12,-33.8555526518522,151.028095172266,0.854044083546,"(0.75,1]"
"587","3/5 New Street Auburn 2144",2,1,1,286000,2008-12-05,-33.864862096433,151.023547319241,1.96606938721746,"(1.75,2]"
"588","3/5 New Street Auburn 2144",2,1,1,286000,2008-12-05,-33.864862096433,151.023547319241,1.96606938721746,"(1.75,2]"
"589","1/8 Edgar Street Auburn 2144",4,3,2,387500,2008-12-01,-33.8555526518522,151.028095172266,0.854044083546,"(0.75,1]"
"590","8/1 Elsham Road Auburn 2144",2,1,NA,220000,2008-12-01,-33.8583001139845,151.035225657297,1.05737298138636,"(1,1.25]"
"591","101 NORTHUMBERLAND ROAD Auburn 2144",2,1,1,250000,2008-10-21,-33.8433290290848,151.038381108566,0.809522828791064,"(0.75,1]"
"592","101 NORTHUMBERLAND ROAD Auburn 2144",2,1,NA,250000,2008-10-21,-33.8433290290848,151.038381108566,0.809522828791064,"(0.75,1]"
"593","4/69 MACQUARIE ROAD Auburn 2144",3,1,1,300500,2008-09-22,-33.8436909177544,151.036498868389,0.678230620062844,"(0.5,0.75]"
"594","4/69 MACQUARIE ROAD Auburn 2144",3,1,1,300500,2008-09-22,-33.8436909177544,151.036498868389,0.678230620062844,"(0.5,0.75]"
"595","2/7 Queen Street Auburn 2144",3,1,1,276000,2008-08-01,-33.8534161885518,151.034665075613,0.517982674703105,"(0.5,0.75]"
"596","5/75 Dartbrook Road Auburn 2144",2,1,1,782000,2008-03-01,-33.8472284161706,151.039104047715,0.606537590758241,"(0.5,0.75]"
"597","3/167 Rawson Street Auburn 2144",4,NA,NA,340000,2007-10-01,-33.846597300771,151.030862289961,0.327155143369656,"(0.25,0.5]"
"598","30 Tarakan Street Auburn 2144",2,1,1,305000,2007-08-01,-33.8741450122903,151.019369443422,3.06585691413929,"(3,3.25]"
"599","4 Tarakan Street Auburn 2144",3,1,1,570000,2007-08-01,-33.8733895513571,151.01929685614,2.99208869019224,"(2.5,3]"
"600","3/43 Station Road Auburn 2144",3,3,2,270000,2007-07-01,-33.8471242291141,151.037338735087,0.460443173368201,"(0.25,0.5]"
"601","6/273 Park Road Auburn 2144",3,2,1,310000,2007-07-01,-33.8703318330787,151.025674562448,2.46679457924359,"(2.25,2.5]"
"602","1/33 Macquarie Road Auburn 2144",2,1,1,925000,2007-07-01,-33.8456274726641,151.034940672589,0.420168582028118,"(0.25,0.5]"
"603","4/45 Edgar Street Auburn 2144",3,2,2,336000,2007-06-01,-33.8541757566175,151.023590569861,1.03570122668688,"(1,1.25]"
"604","1/72 Water Street Auburn 2144",3,2,2,378000,2007-06-01,-33.8612766954402,151.033900478405,1.36976159602614,"(1.25,1.5]"
"605","4/301 Park Road Auburn 2144",3,1,1,308000,2007-06-01,-33.872898371831,151.02539385251,2.74935039484929,"(2.5,3]"
"606","1/75 Dartbrook Road Auburn 2144",3,1,2,765000,2007-06-01,-33.8472284161706,151.039104047715,0.606537590758241,"(0.5,0.75]"
"607","1/24 Cornwall Road Auburn 2144",3,NA,NA,320000,2007-05-01,-33.8701159152529,151.025091349625,2.45894814351965,"(2.25,2.5]"
"608","4/54 St Johns Road Auburn 2144",3,2,2,1651000,2007-04-01,-33.8711478113528,151.017906466042,2.82835646122294,"(2.5,3]"
"609","2/11 New Street Auburn 2144",2,1,2,275000,2007-04-01,-33.8652530283971,151.023540362261,2.00552180406639,"(2,2.25]"
"610","17 Kirkham Road Auburn 2144",3,2,2,980000,2007-03-01,-33.8720158412457,151.020772993109,2.79662026797535,"(2.5,3]"
"611","21/17-21 Kirkham Road Auburn 2144",2,1,1,5e+05,2007-03-01,-33.8720158412457,151.020772993109,2.79662026797535,"(2.5,3]"
"612","19/17-21 Kirkham Road Auburn 2144",2,1,1,1470000,2007-03-01,-33.8720158412457,151.020772993109,2.79662026797535,"(2.5,3]"
"613","1/57 Mary Street Auburn 2144",4,3,NA,1050000,2007-02-01,-33.8505286229078,151.023119339264,0.920103597070674,"(0.75,1]"
"614","13 Raglan Road Auburn 2144",3,2,2,450000,2006-12-01,-33.8734114281244,151.0226279921,2.87858254704074,"(2.5,3]"
"615","11 Raglan Road Auburn 2144",3,2,2,450000,2006-12-01,-33.8733977237127,151.022635368175,2.87691748401069,"(2.5,3]"
"616","1/64 Harrow Road Auburn 2144",3,2,NA,1060000,2006-12-01,-33.8574419747374,151.03055500939,0.964437100430219,"(0.75,1]"
"617","5/18 Macquarie Road Auburn 2144",3,1,2,334000,2006-12-01,-33.8468135538729,151.033020378572,0.243648385212055,"(0,0.25]"
"618","3/25 Macquarie Road Auburn 2144",2,1,1,280000,2006-11-01,-33.8459711726038,151.034663399232,0.374514969263638,"(0.25,0.5]"
"619","3/38 Cornwall Road Auburn 2144",2,1,1,270000,2006-10-01,-33.8699705311423,151.023982591473,2.47569715206512,"(2.25,2.5]"
"620","1/54 St Johns Road Auburn 2144",3,3,2,618000,2006-10-01,-33.8711478113528,151.017906466042,2.82835646122294,"(2.5,3]"
"621","6/33 Macquarie Road Auburn 2144",2,1,1,233000,2006-10-01,-33.8456274726641,151.034940672589,0.420168582028118,"(0.25,0.5]"
"622","3 Louisa Street Auburn 2144",3,2,2,1057000,2006-09-01,-33.8558867545127,151.035424727497,0.801373811281352,"(0.75,1]"
"623","6/110 Auburn Road Auburn 2144",3,1,2,302500,2006-07-01,-33.8568831532527,151.031967360076,0.881774055529377,"(0.75,1]"
"624","16 Elsham Road Auburn 2144",9,4,4,1250000,2006-06-01,-33.8591917808443,151.035852204559,1.16690840588218,"(1,1.25]"
"625","7/33 Macquarie Road Auburn 2144",2,1,1,470000,2006-06-01,-33.8456274726641,151.034940672589,0.420168582028118,"(0.25,0.5]"
"626","2/4 Simpson Street Auburn 2144",3,1,1,465000,2006-05-01,-33.847183363441,151.040098728165,0.695587728615992,"(0.5,0.75]"
"627","4/27 Hargrave Road Auburn 2144",4,2,2,378000,2006-04-01,-33.8604194362929,151.032031984549,1.27373600200917,"(1.25,1.5]"
"628","2/24 Cornwall Road Auburn 2144",3,1,1,320000,2006-02-01,-33.8701159152529,151.025091349625,2.45894814351965,"(2.25,2.5]"
"629","4/42 Norval Street Auburn 2144",2,1,1,530000,2006-01-01,-33.8594713173152,151.030523828711,1.18617922827301,"(1,1.25]"
"630","5/27 Hargrave Road Auburn 2144",4,2,1,415000,2005-12-01,-33.8604194362929,151.032031984549,1.27373600200917,"(1.25,1.5]"
"631","9/114 Auburn Road Auburn 2144",3,2,1,381800,2005-12-01,-33.8578727626511,151.032156958725,0.990097181614555,"(0.75,1]"
"632","3/38 St Johns Road Auburn 2144",3,2,2,1200000,2005-12-01,-33.8713482645673,151.019380675172,2.784051224968,"(2.5,3]"
"633","4/128 Auburn Road Auburn 2144",3,1,1,555000,2005-11-01,-33.8588287606178,151.031904076707,1.09799955047668,"(1,1.25]"
"634","138 Cumberland Road Auburn 2144",2,1,1,1125000,2005-10-01,-33.8575525739498,151.024436890625,1.23230207427255,"(1,1.25]"
"635","4/80 Harrow Road Auburn 2144",3,2,2,282000,2005-08-01,-33.8583988947134,151.03039659142,1.07157029345613,"(1,1.25]"
"636","7/23 Elsham Road Auburn 2144",3,1,1,440000,2005-07-01,-33.8604346913567,151.034795749483,1.28491186134776,"(1.25,1.5]"
"637","1/7 Helena Street Auburn 2144",3,2,2,1001730,2005-06-01,-33.8573922281421,151.036245483456,0.984082754260867,"(0.75,1]"
"638","3/40 St Johns Road Auburn 2144",3,2,2,1270000,2005-05-01,-33.8713198499155,151.019171714326,2.789958153938,"(2.5,3]"
"639","8/1 Kennington Oval OVAL Auburn 2144",3,1,1,324500,2005-05-01,-33.8719987421632,151.021853839523,2.75632197280563,"(2.5,3]"
"640","7/305 Park Road Auburn 2144",3,1,1,348000,2005-05-01,-33.8735612127341,151.025262843364,2.82381310025901,"(2.5,3]"
"641","3/14 Queen Street Auburn 2144",3,2,1,1240000,2005-03-01,-33.8562649040745,151.03589453317,0.854795975218101,"(0.75,1]"
"642","6/40 St Johns Road Auburn 2144",3,2,NA,4e+05,2005-03-01,-33.8713198499155,151.019171714326,2.789958153938,"(2.5,3]"
"643","15/277 Park Road Auburn 2144",3,NA,NA,280000,2005-02-01,-33.8706394489252,151.025656876632,2.50021326241141,"(2.5,3]"
"644","2/277 Park Road Auburn 2144",3,1,1,546800,2004-07-01,-33.8706394489252,151.025656876632,2.50021326241141,"(2.5,3]"
"645","45-47 Marion Street Auburn 2144",3,2,3,65000,2004-06-01,-33.856482749738,151.033953284395,0.838648007577693,"(0.75,1]"
"646","6/38 St Johns Road Auburn 2144",3,2,2,435000,2004-06-01,-33.8713482645673,151.019380675172,2.784051224968,"(2.5,3]"
"647","3/1A Raglan Road Auburn 2144",2,1,1,290000,2004-01-01,-33.8737999712461,151.024983809807,2.85605460780517,"(2.5,3]"
"648","5/1 Kennington Oval OVAL Auburn 2144",3,2,1,3e+05,2004-01-01,-33.8719987421632,151.021853839523,2.75632197280563,"(2.5,3]"
"649","7/17-21 Kirkham Road Auburn 2144",3,2,2,575000,2003-12-01,-33.8720158412457,151.020772993109,2.79662026797535,"(2.5,3]"
"650","2/23 Elsham Road Auburn 2144",3,1,NA,450000,2003-11-01,-33.8604346913567,151.034795749483,1.28491186134776,"(1.25,1.5]"
"651","3/68 Dartbrook Road Auburn 2144",3,1,NA,410000,2003-10-01,-33.8455105451148,151.039397414326,0.715360892679934,"(0.5,0.75]"
"652","2/31 Wellington Road Auburn 2144",3,2,1,410000,2003-10-01,-33.8649064367008,151.025232752331,1.90728643147306,"(1.75,2]"
"653","6/128 Auburn Road Auburn 2144",3,NA,NA,320000,2003-10-01,-33.8585286884841,151.031541391756,1.0681388128982,"(1,1.25]"
"654","2/31A Provincial Street Auburn 2144",3,2,1,440000,2003-09-01,-33.8556861755697,151.025748490834,0.99553810989224,"(0.75,1]"
"655","21/277 Park Road Auburn 2144",3,NA,NA,590000,2003-09-01,-33.8706394489252,151.025656876632,2.50021326241141,"(2.5,3]"
"656","18 COCKTHORPE Road Auburn 2144",3,2,2,351000,2003-05-01,-33.8606152794606,151.036294349952,1.33053850761484,"(1.25,1.5]"
"657","1/41 Karrabah Road Auburn 2144",2,2,1,269000,2003-04-01,-33.8438658061642,151.032136003967,0.575884112437091,"(0.5,0.75]"
"658","4/9a-11 Louisa Street Auburn 2144",3,1,1,365000,2003-04-01,-33.8563190930785,151.035322635917,0.844980192905433,"(0.75,1]"
"659","4/31 Cornwall Road Auburn 2144",2,1,1,278000,2003-03-01,-33.8691288623349,151.022983720071,2.42098641999875,"(2.25,2.5]"
"660","28 Norval Street Auburn 2144",3,1,1,1011000,2003-03-01,-33.8599075115565,151.034442368445,1.2225618752164,"(1,1.25]"
"661","5/31 Cornwall Road Auburn 2144",2,1,1,562500,2003-02-01,-33.8691288623349,151.022983720071,2.42098641999875,"(2.25,2.5]"
"662","5/89 Harrow Road Auburn 2144",2,1,1,790000,2002-11-01,-33.8596412604021,151.029519173796,1.22511743781502,"(1,1.25]"
"663","2/8 Edgar Street Auburn 2144",4,2,2,725000,2002-06-01,-33.8555526518522,151.028095172266,0.854044083546,"(0.75,1]"
"664","3/78 Water Street Auburn 2144",3,2,1,930000,2002-06-01,-33.8612594706292,151.033325731304,1.36528541060162,"(1.25,1.5]"
"665","4/14 Kennington Oval OVAL Auburn 2144",3,2,1,287000,2002-05-01,-33.8727518561635,151.022900403954,2.80096373054896,"(2.5,3]"
"666","1/27-29 Hargrave Road Auburn 2144",4,2,2,490000,2002-03-01,-33.8604194362929,151.032031984549,1.27373600200917,"(1.25,1.5]"
"667","4/29 Gibbons Street Auburn 2144",2,1,1,542000,2002-03-01,-33.8456301548731,151.033240152073,0.376445339893405,"(0.25,0.5]"
"668","4/57 Harrow Road Auburn 2144",2,2,1,265000,2002-01-01,-33.8557431306018,151.030135746594,0.792949578737567,"(0.75,1]"
"669","6 Edgar Street Auburn 2144",4,2,2,387000,2001-08-01,-33.8555907056926,151.028354759807,0.845485067299499,"(0.75,1]"
"670","2/56 Susan Street Auburn 2144",3,2,1,762500,2001-07-01,-33.8568291318867,151.033317936134,0.872390992177545,"(0.75,1]"
"671","4/21 Hargrave Road Auburn 2144",3,1,1,488000,2001-06-01,-33.8600562903378,151.032106751125,1.23296332852798,"(1,1.25]"
"672","15/114 Auburn Road Auburn 2144",4,2,2,192500,2001-05-01,-33.857953019374,151.031638286557,1.00344786363819,"(1,1.25]"
"673","5/56-58 Susan Street Auburn 2144",3,2,2,780000,2001-02-01,-33.8568291318867,151.033317936134,0.872390992177545,"(0.75,1]"
"674","1-3 Kennington Oval OVAL Auburn 2144",3,2,3,425000,2001-01-01,-33.8719987421632,151.021853839523,2.75632197280563,"(2.5,3]"
"675","110-112 Auburn Road Auburn 2144",3,1,2,658000,2000-06-01,-33.8568831532527,151.031967360076,0.881774055529377,"(0.75,1]"
