"","address","bedroom","bathroom","carspace","soldprice","yearsold","latitude","longitude","distance_to_train_station.km.","distance_class"
"374","2/9-11 Kimberley Street Merrylands 2160",2,2,1,310000,2008-09-11,-33.8478275965191,151.000340008643,1.46930428610162,"(1.25,1.5]"
"375","3/9-11 Kimberley Street Merrylands 2160",2,2,NA,310000,2008-09-11,-33.8478275965191,151.000340008643,1.46930428610162,"(1.25,1.5]"
"376","2/1-3 Willara Avenue Merrylands 2160",3,1,1,651550,2008-09-01,-33.828633499252,150.982912187922,1.23727663837969,"(1,1.25]"
"377","79A CHETWYND ROAD Merrylands 2160",3,1,1,347000,2008-09-01,-33.8425914635149,150.980247245627,1.33979145261583,"(1.25,1.5]"
"378","4/7 Park Street Merrylands 2160",3,2,1,335000,2008-08-01,-33.8446549204386,151.001286576968,1.22886254288767,"(1,1.25]"
"379","1/34 Richardson Street Merrylands 2160",3,2,1,361000,2008-08-01,-33.8266887300772,150.979671660336,1.60434890780952,"(1.5,1.75]"
"380","11/102-106 Lackey Street Merrylands 2160",3,3,2,3e+05,2008-07-25,-33.846621189195,151.00162487058,1.41999060644881,"(1.25,1.5]"
"381","10/102-106 Lackey Street Merrylands 2160",3,2,2,320000,2008-07-14,-33.8466295291887,151.001678430942,1.42365607289637,"(1.25,1.5]"
"382","1/22 Richardson Street Merrylands 2160",3,2,1,312000,2008-05-01,-33.8273885770828,150.978866578536,1.61146717996019,"(1.5,1.75]"
"383","6/7 Ellis Street Merrylands 2160",3,2,2,310000,2008-04-01,-33.8281619333793,150.976974950627,1.70536911017845,"(1.5,1.75]"
"384","1/16 Rickard Street Merrylands 2160",3,3,1,367000,2008-03-01,-33.8274675346108,150.989701361856,1.01910588591374,"(1,1.25]"
"385","8/35 Clarence Street Merrylands 2160",2,1,1,329500,2008-03-01,-33.8310719625238,150.983258360523,1.04156817999732,"(1,1.25]"
"386","4/126 John Street Merrylands 2160",3,2,1,353000,2007-12-01,-33.8389196451003,151.000933363568,0.82387377140701,"(0.75,1]"
"387","2/23 Hawksview Street Merrylands 2160",3,2,2,355000,2007-12-01,-33.8467853487687,150.986517747392,1.29563287164598,"(1.25,1.5]"
"388","8/9 Kimberley Street Merrylands 2160",3,2,2,375000,2007-11-01,-33.8478275965191,151.000340008643,1.46930428610162,"(1.25,1.5]"
"389","4/59 Lavinia Street Merrylands 2160",3,2,2,365000,2007-11-01,-33.8484638667891,151.003853953911,1.70769437954345,"(1.5,1.75]"
"390","5/12 Bradman Street Merrylands 2160",2,2,2,333000,2007-11-01,-33.8429994526519,151.001573573333,1.11562175231988,"(1,1.25]"
"391","79 Chetwynd Road Merrylands 2160",3,2,1,540000,2007-10-01,-33.8425206783426,150.980267613651,1.33407963095935,"(1.25,1.5]"
"392","3/352 Merrylands Road Merrylands 2160",2,1,1,3e+05,2007-08-01,-33.8348942361003,150.980188907581,1.15822784779622,"(1,1.25]"
"393","4/19 Ellis Street Merrylands 2160",2,1,1,343500,2007-08-01,-33.8274749945046,150.977857145936,1.68036351435301,"(1.5,1.75]"
"394","9/102 Lackey Street Merrylands 2160",3,2,2,440000,2007-08-01,-33.8466378272728,151.001734338236,1.42745452666873,"(1.25,1.5]"
"395","5/22 Park Street Merrylands 2160",3,2,2,335000,2007-08-01,-33.8452684338415,150.99989266647,1.20473467202766,"(1,1.25]"
"396","5/25 Holdsworth Street Merrylands 2160",2,2,1,309000,2007-07-01,-33.8362281321717,150.977562773497,1.39044850072201,"(1.25,1.5]"
"397","3/12 Bradman Street Merrylands 2160",2,2,2,337000,2007-07-01,-33.8429994526519,151.001573573333,1.11562175231988,"(1,1.25]"
"398","5/41 Chetwynd Road Merrylands 2160",3,2,2,315000,2007-07-01,-33.840032594204,150.980546228113,1.18946826921597,"(1,1.25]"
"399","3/3 Manchester Street Merrylands 2160",3,1,2,341500,2007-03-01,-33.8315766788235,150.992042092137,0.528322458520177,"(0.5,0.75]"
"400","5/21 Yeend Street Merrylands 2160",2,1,1,305000,2007-02-01,-33.8258688123086,150.987256025424,1.26197078028883,"(1.25,1.5]"
"401","9/352 Merrylands Road Merrylands 2160",2,1,1,295000,2007-01-01,-33.8348942361003,150.980188907581,1.15822784779622,"(1,1.25]"
"402","6/7 Park Street Merrylands 2160",2,1,1,275000,2006-11-01,-33.8446549204386,151.001286576968,1.22886254288767,"(1,1.25]"
"403","18/58 Lansdowne Street Merrylands 2160",3,2,2,365000,2006-11-01,-33.846057631935,150.991299790792,1.09284696129551,"(1,1.25]"
"404","6/12 Bradman Street Merrylands 2160",3,3,2,350000,2006-10-01,-33.8429994526519,151.001573573333,1.11562175231988,"(1,1.25]"
"405","2/3 Manchester Street Merrylands 2160",3,1,1,625000,2006-08-01,-33.8315766788235,150.992042092137,0.528322458520177,"(0.5,0.75]"
"406","3/7 Ellis Street Merrylands 2160",3,2,2,350000,2006-07-01,-33.8281619333793,150.976974950627,1.70536911017845,"(1.5,1.75]"
"407","4/12 Bradman Street Merrylands 2160",2,2,2,350000,2006-05-01,-33.8429994526519,151.001573573333,1.11562175231988,"(1,1.25]"
"408","1/7 Park Street Merrylands 2160",2,1,1,290000,2006-05-01,-33.8446549204386,151.001286576968,1.22886254288767,"(1,1.25]"
"409","1/25 Holdsworth Street Merrylands 2160",2,2,1,305000,2006-04-01,-33.8362281321717,150.977562773497,1.39044850072201,"(1.25,1.5]"
"410","160 Railway Terrace Merrylands 2160",3,2,2,1200000,2006-03-01,-33.843564392926,150.991828353606,0.811809869752728,"(0.75,1]"
"411","158 Railway Terrace Merrylands 2160",3,2,2,1200000,2006-03-01,-33.843564392926,150.991828353606,0.811809869752728,"(0.75,1]"
"412","6/126 John Street Merrylands 2160",3,2,2,385000,2006-03-01,-33.8389196451003,151.000933363568,0.82387377140701,"(0.75,1]"
"413","4/36 Derby Street Merrylands 2160",2,1,1,552248,2006-03-01,-33.844128034005,150.999142067041,1.06077781180934,"(1,1.25]"
"414","9/6 Addlestone Road Merrylands 2160",3,1,1,320000,2006-01-01,-33.836850614211,150.98742341203,0.482562884065052,"(0.25,0.5]"
"415","33 Claremont Street Merrylands 2160",2,2,1,482750,2005-10-01,-33.8407627836991,150.992898555004,0.497561188131993,"(0.25,0.5]"
"416","35 Claremont Street Merrylands 2160",2,2,1,482750,2005-10-01,-33.8407627836991,150.992898555004,0.497561188131993,"(0.25,0.5]"
"417","2/14 Wright Street Merrylands 2160",2,1,1,320000,2005-08-01,-33.8274994696619,150.975725627959,1.84242594675983,"(1.75,2]"
"418","2/15 Willara Avenue Merrylands 2160",4,2,2,350000,2005-08-01,-33.8282802439426,150.98166579892,1.34881524619724,"(1.25,1.5]"
"419","1/117 John Street Merrylands 2160",4,2,2,395000,2005-07-01,-33.8380878250292,151.001559743193,0.852028482903808,"(0.75,1]"
"420","8/16 Rickard Street Merrylands 2160",3,3,1,320000,2005-06-01,-33.8276329095604,150.990387420631,0.986270906074026,"(0.75,1]"
"421","4/22 Hilltop Road Merrylands 2160",3,2,NA,338000,2005-06-01,-33.8263062219258,150.98005823371,1.60707135186683,"(1.5,1.75]"
"422","39 Chetwynd Road Merrylands 2160",3,2,2,620000,2005-04-01,-33.8398384693264,150.98110488196,1.13352177159701,"(1,1.25]"
"423","5/71 Lavinia Street Merrylands 2160",2,2,1,325000,2005-03-01,-33.8483125315273,151.002779393924,1.63523539382317,"(1.5,1.75]"
"424","1/3 Manchester Street Merrylands 2160",3,2,1,4e+05,2005-03-01,-33.8315766788235,150.992042092137,0.528322458520177,"(0.5,0.75]"
"425","26/58 Lansdowne Street Merrylands 2160",3,NA,NA,380000,2005-02-01,-33.8461775769695,150.992109734096,1.100500816716,"(1,1.25]"
"426","5/85 Chetwynd Road Merrylands 2160",3,1,1,570000,2005-02-01,-33.8429325231551,150.979909287291,1.38636778294124,"(1.25,1.5]"
"427","6 Mills Street Merrylands 2160",3,1,1,435000,2005-01-01,-33.8299179001851,150.970374118057,2.17453606928163,"(2,2.25]"
"428","2/13 Hawksview Street Merrylands 2160",3,1,1,360000,2004-10-01,-33.8469678647104,150.987442187493,1.27971807777193,"(1.25,1.5]"
"429","113 Lackey Street Merrylands 2160",3,2,2,6e+05,2004-09-01,-33.8459000102458,151.001352961641,1.34053011837216,"(1.25,1.5]"
"430","32/58 Lansdowne Street Merrylands 2160",3,2,2,419000,2004-06-01,-33.8460024371026,150.992351468183,1.08031478129026,"(1,1.25]"
"431","1/17 Lansdowne Street Merrylands 2160",3,NA,NA,375000,2004-06-01,-33.8456667418804,150.995896594131,1.08633837717489,"(1,1.25]"
"432","3/36 Derby Street Merrylands 2160",2,1,1,304000,2004-06-01,-33.844128034005,150.999142067041,1.06077781180934,"(1,1.25]"
"433","19/59 Neil Street Merrylands 2160",2,1,1,246000,2004-05-01,-33.8325814175571,150.988503001159,0.561136738245937,"(0.5,0.75]"
"434","20B Richardson Street Merrylands 2160",3,1,1,424000,2004-04-01,-33.827505253175,150.97835980867,1.6408658587053,"(1.5,1.75]"
"435","20/58 Lansdowne Street Merrylands 2160",2,2,1,625000,2004-03-01,-33.8462365436583,150.991332144938,1.11232535433504,"(1,1.25]"
"436","13/58 Lansdowne Street Merrylands 2160",3,2,1,683010,2004-03-01,-33.8461223402275,150.991682340853,1.0967049449808,"(1,1.25]"
"437","1/10 Rickard Street Merrylands 2160",3,NA,NA,372000,2004-02-01,-33.8260255119884,150.990132275499,1.16629238932956,"(1,1.25]"
"438","6/1 Willara Avenue Merrylands 2160",3,2,1,367000,2004-01-01,-33.828633499252,150.982912187922,1.23727663837969,"(1,1.25]"
"439","10/12 Cambridge Street Merrylands 2160",2,1,1,257200,2004-01-01,-33.8368628936991,150.984800043974,0.723941503913535,"(0.5,0.75]"
"440","14 Smythe Street Merrylands 2160",3,2,1,6e+05,2003-12-01,-33.8367897196844,150.995497447902,0.273403421004389,"(0.25,0.5]"
"441","14/58 Lansdowne Street Merrylands 2160",2,2,2,610000,2003-11-01,-33.8461090130015,150.991614782713,1.09572742658557,"(1,1.25]"
"442","9/58 Lansdowne Street Merrylands 2160",3,2,2,415000,2003-11-01,-33.8460347912489,150.991968834303,1.08524220317022,"(1,1.25]"
"443","26C Walker Street Merrylands 2160",2,1,1,590000,2003-10-01,-33.8432740857095,150.988474921784,0.864983796948026,"(0.75,1]"
"444","2/19 Ellis Street Merrylands 2160",3,NA,NA,352000,2003-10-01,-33.8274749945046,150.977857145936,1.68036351435301,"(1.5,1.75]"
"445","8/10 Rickard Street Merrylands 2160",2,NA,NA,340000,2003-10-01,-33.826144493104,150.990683134175,1.14431754974758,"(1,1.25]"
"446","2/20 Ellis Street Merrylands 2160",3,NA,NA,362500,2003-10-01,-33.8267118222205,150.977532933921,1.75511189703345,"(1.75,2]"
"447","5/6 Addlestone Road Merrylands 2160",3,1,1,330000,2003-09-08,-33.836850614211,150.98742341203,0.482562884065052,"(0.25,0.5]"
"448","6/41 Chetwynd Road Merrylands 2160",3,2,NA,418000,2003-08-01,-33.840032594204,150.980546228113,1.18946826921597,"(1,1.25]"
"449","4/529 Merrylands Road Merrylands 2160",3,2,1,354000,2003-07-01,-33.8308339164736,150.967534999814,2.39626509328236,"(2.25,2.5]"
"450","9/19 Ellis Street Merrylands 2160",3,NA,NA,349000,2003-07-01,-33.8274749945046,150.977857145936,1.68036351435301,"(1.5,1.75]"
"451","2/35 Clarence Street Merrylands 2160",3,2,1,361000,2003-07-01,-33.8310719625238,150.983258360523,1.04156817999732,"(1,1.25]"
"452","56 Myall Street Merrylands 2160",4,3,1,945000,2003-03-01,-33.8439587614704,150.985110677306,1.09835948537295,"(1,1.25]"
"453","25/59 Neil Street Merrylands 2160",2,1,1,230000,2003-02-01,-33.8325814175571,150.988503001159,0.561136738245937,"(0.5,0.75]"
"454","1/95 Clarence Street Merrylands 2160",3,1,1,313000,2003-02-01,-33.8261507376219,150.984448171679,1.3581967442917,"(1.25,1.5]"
"455","5/36 Manchester Street Merrylands 2160",3,2,NA,290000,2002-11-01,-33.8315534609517,150.989177576727,0.615904140585463,"(0.5,0.75]"
"456","4/49 Burnett Street Merrylands 2160",2,1,1,950000,2002-06-01,-33.8282647793313,150.981310992959,1.37470031043666,"(1.25,1.5]"
"457","26 Walker Street Merrylands 2160",2,1,NA,5e+05,2002-05-01,-33.8431782805562,150.98830292513,0.862632898188869,"(0.75,1]"
"458","6/26 Military Road Merrylands 2160",3,1,1,510000,2002-05-01,-33.8398692728206,150.989751569456,0.476694668277573,"(0.25,0.5]"
"459","8/34 Addlestone Road Merrylands 2160",2,1,NA,185000,2002-04-01,-33.8385630370297,150.986987720703,0.576851567201148,"(0.5,0.75]"
"460","6/35 Clarence Street Merrylands 2160",2,1,1,285000,2002-04-01,-33.8310719625238,150.983258360523,1.04156817999732,"(1,1.25]"
"461","4 Gladstone Street Merrylands 2160",3,2,2,575000,2002-04-01,-33.8343725045372,150.992944906928,0.216925030742185,"(0,0.25]"
"462","1/36 Derby Street Merrylands 2160",2,NA,NA,2e+05,2002-01-01,-33.844128034005,150.999142067041,1.06077781180934,"(1,1.25]"
"463","6/16 Rickard Street Merrylands 2160",2,1,1,295000,2002-01-01,-33.8275516470091,150.990217267997,0.99847568564917,"(0.75,1]"
"464","3/16 Rickard Street Merrylands 2160",2,1,1,305000,2001-12-01,-33.82748924374,150.989894145629,1.01222117180414,"(1,1.25]"
"465","12/16 Rickard Street Merrylands 2160",3,2,1,335000,2001-12-01,-33.827758638108,150.990299410648,0.974328129609123,"(0.75,1]"
"466","2/10 Rickard Street Merrylands 2160",2,1,1,248000,2001-11-01,-33.8261635619337,150.990075194738,1.15228351754332,"(1,1.25]"
"467","5/16 Rickard Street Merrylands 2160",3,1,1,339000,2001-09-01,-33.8275506830903,150.990092545277,1.00118827030186,"(1,1.25]"
"468","6/9-11 Kimberley Street Merrylands 2160",3,2,2,147500,2001-09-01,-33.8478275965191,151.000340008643,1.46930428610162,"(1.25,1.5]"
